expID,ligand,base,solvent,cone angle,TEP,calc P shift,pKa,Pauling ionic radii,Hansen-dD,Hansen-dP,Hansen-dH,objectives
571,1,9,4,165.87,2223.37,-5.7906,3.17,169,16,6.8,17.4,-1.231739613
572,2,9,4,166.8903697,2218.319819,-10.6026,3.17,169,16,6.8,17.4,-1.289710849
573,3,9,4,172.5642436,2217.825997,-8.6556,3.17,169,16,6.8,17.4,-1.616595903
574,4,9,4,211.3485433,2210.78491,-35.7969,3.17,169,16,6.8,17.4,-2.737017138
575,5,9,4,174.6629756,2218.794147,-5.7884,3.17,169,16,6.8,17.4,-1.721489566
576,6,9,4,166.26,2224.63,-9.8472,3.17,169,16,6.8,17.4,-1.187106789
577,7,9,4,165.4550225,2228.284751,-7.6658,3.17,169,16,6.8,17.4,-1.622663376
578,8,9,4,184.5942422,2234.942905,-10.0173,3.17,169,16,6.8,17.4,-3.244045952
579,9,9,4,172.55,2232.06,-76.7384,3.17,169,16,6.8,17.4,-1.37287223
580,10,9,4,165.5,2225.59,-10.3996,3.17,169,16,6.8,17.4,-1.284082634
581,11,9,4,174.3600174,2210.257593,8.0093,3.17,169,16,6.8,17.4,-2.529124587
582,12,9,4,185.3,2206.2,66.1445,3.17,169,16,6.8,17.4,-3.203924453
583,13,9,4,171.3953578,2213.980043,-29.2681,3.17,169,16,6.8,17.4,-2.187642117
584,14,9,4,120.02,2219.32,-63.3,3.17,169,16,6.8,17.4,-4.137481208
585,15,9,4,165.353392,2215.967354,-19.1672,3.17,169,16,6.8,17.4,-1.352127418
586,1,10,4,165.87,2223.37,-5.7906,13.997,322,16,6.8,17.4,-1.568724126
587,2,10,4,166.8903697,2218.319819,-10.6026,13.997,322,16,6.8,17.4,-1.629655419
588,3,10,4,172.5642436,2217.825997,-8.6556,13.997,322,16,6.8,17.4,-1.516234836
589,4,10,4,211.3485433,2210.78491,-35.7969,13.997,322,16,6.8,17.4,-2.750403472
590,5,10,4,174.6629756,2218.794147,-5.7884,13.997,322,16,6.8,17.4,-1.523575106
591,6,10,4,166.26,2224.63,-9.8472,13.997,322,16,6.8,17.4,-1.319927743
592,7,10,4,165.4550225,2228.284751,-7.6658,13.997,322,16,6.8,17.4,-1.883911961
593,8,10,4,184.5942422,2234.942905,-10.0173,13.997,322,16,6.8,17.4,-3.637082985
594,9,10,4,172.55,2232.06,-76.7384,13.997,322,16,6.8,17.4,-1.394284432
595,10,10,4,165.5,2225.59,-10.3996,13.997,322,16,6.8,17.4,-1.357485488
596,11,10,4,174.3600174,2210.257593,8.0093,13.997,322,16,6.8,17.4,-2.907701583
597,12,10,4,185.3,2206.2,66.1445,13.997,322,16,6.8,17.4,-2.632914053
598,13,10,4,171.3953578,2213.980043,-29.2681,13.997,322,16,6.8,17.4,-2.763596077
599,14,10,4,120.02,2219.32,-63.3,13.997,322,16,6.8,17.4,-3.434478776
600,15,10,4,165.353392,2215.967354,-19.1672,13.997,322,16,6.8,17.4,-2.372763177
601,1,1,5,165.87,2223.37,-5.7906,10.329,95,19,7.4,4.1,-1.761252868
602,2,1,5,166.8903697,2218.319819,-10.6026,10.329,95,19,7.4,4.1,-2.525650998
603,3,1,5,172.5642436,2217.825997,-8.6556,10.329,95,19,7.4,4.1,-2.599789558
604,4,1,5,211.3485433,2210.78491,-35.7969,10.329,95,19,7.4,4.1,-3.982182073
605,5,1,5,174.6629756,2218.794147,-5.7884,10.329,95,19,7.4,4.1,-2.46151054
606,6,1,5,166.26,2224.63,-9.8472,10.329,95,19,7.4,4.1,-2.340352174
607,7,1,5,165.4550225,2228.284751,-7.6658,10.329,95,19,7.4,4.1,-2.301227874
608,8,1,5,184.5942422,2234.942905,-10.0173,10.329,95,19,7.4,4.1,-2.901717628
609,9,1,5,172.55,2232.06,-76.7384,10.329,95,19,7.4,4.1,-3.317606768
610,10,1,5,165.5,2225.59,-10.3996,10.329,95,19,7.4,4.1,-2.432017844
611,11,1,5,174.3600174,2210.257593,8.0093,10.329,95,19,7.4,4.1,-2.552841765
612,12,1,5,185.3,2206.2,66.1445,10.329,95,19,7.4,4.1,-5.453469077
613,13,1,5,171.3953578,2213.980043,-29.2681,10.329,95,19,7.4,4.1,-2.40942878
614,14,1,5,120.02,2219.32,-63.3,10.329,95,19,7.4,4.1,-4.705510782
615,15,1,5,165.353392,2215.967354,-19.1672,10.329,95,19,7.4,4.1,-3.670375438
616,1,2,5,165.87,2223.37,-5.7906,6.351,95,19,7.4,4.1,-2.390336985
617,2,2,5,166.8903697,2218.319819,-10.6026,6.351,95,19,7.4,4.1,-3.02775905
618,3,2,5,172.5642436,2217.825997,-8.6556,6.351,95,19,7.4,4.1,-3.094759819
619,4,2,5,211.3485433,2210.78491,-35.7969,6.351,95,19,7.4,4.1,-3.917583995
620,5,2,5,174.6629756,2218.794147,-5.7884,6.351,95,19,7.4,4.1,-2.941706895
621,6,2,5,166.26,2224.63,-9.8472,6.351,95,19,7.4,4.1,-2.715422522
622,7,2,5,165.4550225,2228.284751,-7.6658,6.351,95,19,7.4,4.1,-2.613738903
623,8,2,5,184.5942422,2234.942905,-10.0173,6.351,95,19,7.4,4.1,-2.902607557
624,9,2,5,172.55,2232.06,-76.7384,6.351,95,19,7.4,4.1,-3.550645527
625,10,2,5,165.5,2225.59,-10.3996,6.351,95,19,7.4,4.1,-2.836282801
626,11,2,5,174.3600174,2210.257593,8.0093,6.351,95,19,7.4,4.1,-2.741215735
627,12,2,5,185.3,2206.2,66.1445,6.351,95,19,7.4,4.1,-5.328949567
628,13,2,5,171.3953578,2213.980043,-29.2681,6.351,95,19,7.4,4.1,-2.417276865
629,14,2,5,120.02,2219.32,-63.3,6.351,95,19,7.4,4.1,-4.378006413
630,15,2,5,165.353392,2215.967354,-19.1672,6.351,95,19,7.4,4.1,-3.983281265
631,1,3,5,165.87,2223.37,-5.7906,13.997,95,19,7.4,4.1,-1.778294861
632,2,3,5,166.8903697,2218.319819,-10.6026,13.997,95,19,7.4,4.1,-2.070122439
633,3,3,5,172.5642436,2217.825997,-8.6556,13.997,95,19,7.4,4.1,-2.25623231
634,4,3,5,211.3485433,2210.78491,-35.7969,13.997,95,19,7.4,4.1,-3.919886931
635,5,3,5,174.6629756,2218.794147,-5.7884,13.997,95,19,7.4,4.1,-2.10358804
636,6,3,5,166.26,2224.63,-9.8472,13.997,95,19,7.4,4.1,-2.210157852
637,7,3,5,165.4550225,2228.284751,-7.6658,13.997,95,19,7.4,4.1,-2.24661598
638,8,3,5,184.5942422,2234.942905,-10.0173,13.997,95,19,7.4,4.1,-2.908600715
639,9,3,5,172.55,2232.06,-76.7384,13.997,95,19,7.4,4.1,-2.976196142
640,10,3,5,165.5,2225.59,-10.3996,13.997,95,19,7.4,4.1,-2.337824849
641,11,3,5,174.3600174,2210.257593,8.0093,13.997,95,19,7.4,4.1,-2.399152888
642,12,3,5,185.3,2206.2,66.1445,13.997,95,19,7.4,4.1,-5.321250771
643,13,3,5,171.3953578,2213.980043,-29.2681,13.997,95,19,7.4,4.1,-2.435458474
644,14,3,5,120.02,2219.32,-63.3,13.997,95,19,7.4,4.1,-4.869313317
645,15,3,5,165.353392,2215.967354,-19.1672,13.997,95,19,7.4,4.1,-3.341805615
646,1,4,5,165.87,2223.37,-5.7906,10.329,133,19,7.4,4.1,-2.465218994
647,2,4,5,166.8903697,2218.319819,-10.6026,10.329,133,19,7.4,4.1,-2.580439138
648,3,4,5,172.5642436,2217.825997,-8.6556,10.329,133,19,7.4,4.1,-2.516285495
649,4,4,5,211.3485433,2210.78491,-35.7969,10.329,133,19,7.4,4.1,-4.623459144
650,5,4,5,174.6629756,2218.794147,-5.7884,10.329,133,19,7.4,4.1,-2.392939783
651,6,4,5,166.26,2224.63,-9.8472,10.329,133,19,7.4,4.1,-2.420911509
652,7,4,5,165.4550225,2228.284751,-7.6658,10.329,133,19,7.4,4.1,-2.673667257
653,8,4,5,184.5942422,2234.942905,-10.0173,10.329,133,19,7.4,4.1,-2.46878384
654,9,4,5,172.55,2232.06,-76.7384,10.329,133,19,7.4,4.1,-3.831996349
655,10,4,5,165.5,2225.59,-10.3996,10.329,133,19,7.4,4.1,-2.460220484
656,11,4,5,174.3600174,2210.257593,8.0093,10.329,133,19,7.4,4.1,-2.632220347
657,12,4,5,185.3,2206.2,66.1445,10.329,133,19,7.4,4.1,-4.089999079
658,13,4,5,171.3953578,2213.980043,-29.2681,10.329,133,19,7.4,4.1,-3.08528241
659,14,4,5,120.02,2219.32,-63.3,10.329,133,19,7.4,4.1,-3.390901842
660,15,4,5,165.353392,2215.967354,-19.1672,10.329,133,19,7.4,4.1,-3.072108173
661,1,5,5,165.87,2223.37,-5.7906,13.997,133,19,7.4,4.1,-2.685326761
662,2,5,5,166.8903697,2218.319819,-10.6026,13.997,133,19,7.4,4.1,-2.647879801
663,3,5,5,172.5642436,2217.825997,-8.6556,13.997,133,19,7.4,4.1,-2.448488001
664,4,5,5,211.3485433,2210.78491,-35.7969,13.997,133,19,7.4,4.1,-4.07794124
665,5,5,5,174.6629756,2218.794147,-5.7884,13.997,133,19,7.4,4.1,-2.317341507
666,6,5,5,166.26,2224.63,-9.8472,13.997,133,19,7.4,4.1,-2.610721952
667,7,5,5,165.4550225,2228.284751,-7.6658,13.997,133,19,7.4,4.1,-2.911407425
668,8,5,5,184.5942422,2234.942905,-10.0173,13.997,133,19,7.4,4.1,-2.461065703
669,9,5,5,172.55,2232.06,-76.7384,13.997,133,19,7.4,4.1,-3.972628371
670,10,5,5,165.5,2225.59,-10.3996,13.997,133,19,7.4,4.1,-2.664550546
671,11,5,5,174.3600174,2210.257593,8.0093,13.997,133,19,7.4,4.1,-2.602178004
672,12,5,5,185.3,2206.2,66.1445,13.997,133,19,7.4,4.1,-4.15640052
673,13,5,5,171.3953578,2213.980043,-29.2681,13.997,133,19,7.4,4.1,-3.04503224
674,14,5,5,120.02,2219.32,-63.3,13.997,133,19,7.4,4.1,-3.087019623
675,15,5,5,165.353392,2215.967354,-19.1672,13.997,133,19,7.4,4.1,-3.075370835
676,1,6,5,165.87,2223.37,-5.7906,12.375,133,19,7.4,4.1,-2.587389188
677,2,6,5,166.8903697,2218.319819,-10.6026,12.375,133,19,7.4,4.1,-2.614711865
678,3,6,5,172.5642436,2217.825997,-8.6556,12.375,133,19,7.4,4.1,-2.47272024
679,4,6,5,211.3485433,2210.78491,-35.7969,12.375,133,19,7.4,4.1,-4.327013162
680,5,6,5,174.6629756,2218.794147,-5.7884,12.375,133,19,7.4,4.1,-2.344376345
681,6,6,5,166.26,2224.63,-9.8472,12.375,133,19,7.4,4.1,-2.521570215
682,7,6,5,165.4550225,2228.284751,-7.6658,12.375,133,19,7.4,4.1,-2.805691804
683,8,6,5,184.5942422,2234.942905,-10.0173,12.375,133,19,7.4,4.1,-2.459303119
684,9,6,5,172.55,2232.06,-76.7384,12.375,133,19,7.4,4.1,-3.904664308
685,10,6,5,165.5,2225.59,-10.3996,12.375,133,19,7.4,4.1,-2.569098661
686,11,6,5,174.3600174,2210.257593,8.0093,12.375,133,19,7.4,4.1,-2.614922276
687,12,6,5,185.3,2206.2,66.1445,12.375,133,19,7.4,4.1,-4.145382475
688,13,6,5,171.3953578,2213.980043,-29.2681,12.375,133,19,7.4,4.1,-3.065106539
689,14,6,5,120.02,2219.32,-63.3,12.375,133,19,7.4,4.1,-3.219822436
690,15,6,5,165.353392,2215.967354,-19.1672,12.375,133,19,7.4,4.1,-3.07448069
691,1,7,5,165.87,2223.37,-5.7906,4.756,133,19,7.4,4.1,-2.255537759
692,2,7,5,166.8903697,2218.319819,-10.6026,4.756,133,19,7.4,4.1,-2.560463556
693,3,7,5,172.5642436,2217.825997,-8.6556,4.756,133,19,7.4,4.1,-2.682087145
694,4,7,5,211.3485433,2210.78491,-35.7969,4.756,133,19,7.4,4.1,-5.139345596
695,5,7,5,174.6629756,2218.794147,-5.7884,4.756,133,19,7.4,4.1,-2.575197912
696,6,7,5,166.26,2224.63,-9.8472,4.756,133,19,7.4,4.1,-2.289784798
697,7,7,5,165.4550225,2228.284751,-7.6658,4.756,133,19,7.4,4.1,-2.422426952
698,8,7,5,184.5942422,2234.942905,-10.0173,4.756,133,19,7.4,4.1,-2.552227109
699,9,7,5,172.55,2232.06,-76.7384,4.756,133,19,7.4,4.1,-3.44634261
700,10,7,5,165.5,2225.59,-10.3996,4.756,133,19,7.4,4.1,-2.311040819
701,11,7,5,174.3600174,2210.257593,8.0093,4.756,133,19,7.4,4.1,-2.674519604
702,12,7,5,185.3,2206.2,66.1445,4.756,133,19,7.4,4.1,-3.758980585
703,13,7,5,171.3953578,2213.980043,-29.2681,4.756,133,19,7.4,4.1,-3.101171397
704,14,7,5,120.02,2219.32,-63.3,4.756,133,19,7.4,4.1,-3.761019188
705,15,7,5,165.353392,2215.967354,-19.1672,4.756,133,19,7.4,4.1,-3.067897573
706,1,8,5,165.87,2223.37,-5.7906,10.329,169,19,7.4,4.1,-2.457576998
707,2,8,5,166.8903697,2218.319819,-10.6026,10.329,169,19,7.4,4.1,-2.579165145
708,3,8,5,172.5642436,2217.825997,-8.6556,10.329,169,19,7.4,4.1,-3.374384634
709,4,8,5,211.3485433,2210.78491,-35.7969,10.329,169,19,7.4,4.1,-2.743296947
710,5,8,5,174.6629756,2218.794147,-5.7884,10.329,169,19,7.4,4.1,-3.561036767
711,6,8,5,166.26,2224.63,-9.8472,10.329,169,19,7.4,4.1,-2.76600837
712,7,8,5,165.4550225,2228.284751,-7.6658,10.329,169,19,7.4,4.1,-3.231304611
713,8,8,5,184.5942422,2234.942905,-10.0173,10.329,169,19,7.4,4.1,-3.586577109
714,9,8,5,172.55,2232.06,-76.7384,10.329,169,19,7.4,4.1,-2.774395037
715,10,8,5,165.5,2225.59,-10.3996,10.329,169,19,7.4,4.1,-2.897911147
716,11,8,5,174.3600174,2210.257593,8.0093,10.329,169,19,7.4,4.1,-3.822274116
717,12,8,5,185.3,2206.2,66.1445,10.329,169,19,7.4,4.1,-3.839945784
718,13,8,5,171.3953578,2213.980043,-29.2681,10.329,169,19,7.4,4.1,-3.880845497
719,14,8,5,120.02,2219.32,-63.3,10.329,169,19,7.4,4.1,-1.660071492
720,15,8,5,165.353392,2215.967354,-19.1672,10.329,169,19,7.4,4.1,-3.452429316
721,1,9,5,165.87,2223.37,-5.7906,3.17,169,19,7.4,4.1,-3.107368956
722,2,9,5,166.8903697,2218.319819,-10.6026,3.17,169,19,7.4,4.1,-2.472349852
723,3,9,5,172.5642436,2217.825997,-8.6556,3.17,169,19,7.4,4.1,-3.228409924
724,4,9,5,211.3485433,2210.78491,-35.7969,3.17,169,19,7.4,4.1,-2.745989031
725,5,9,5,174.6629756,2218.794147,-5.7884,3.17,169,19,7.4,4.1,-3.579036847
726,6,9,5,166.26,2224.63,-9.8472,3.17,169,19,7.4,4.1,-3.252591149
727,7,9,5,165.4550225,2228.284751,-7.6658,3.17,169,19,7.4,4.1,-4.066660563
728,8,9,5,184.5942422,2234.942905,-10.0173,3.17,169,19,7.4,4.1,-3.634311461
729,9,9,5,172.55,2232.06,-76.7384,3.17,169,19,7.4,4.1,-3.854948949
730,10,9,5,165.5,2225.59,-10.3996,3.17,169,19,7.4,4.1,-3.418653701
731,11,9,5,174.3600174,2210.257593,8.0093,3.17,169,19,7.4,4.1,-3.829402405
732,12,9,5,185.3,2206.2,66.1445,3.17,169,19,7.4,4.1,-4.091314776
733,13,9,5,171.3953578,2213.980043,-29.2681,3.17,169,19,7.4,4.1,-3.474233763
734,14,9,5,120.02,2219.32,-63.3,3.17,169,19,7.4,4.1,-2.263966558
735,15,9,5,165.353392,2215.967354,-19.1672,3.17,169,19,7.4,4.1,-2.858538289
736,1,10,5,165.87,2223.37,-5.7906,13.997,322,19,7.4,4.1,-2.783195534
737,2,10,5,166.8903697,2218.319819,-10.6026,13.997,322,19,7.4,4.1,-2.41752156
738,3,10,5,172.5642436,2217.825997,-8.6556,13.997,322,19,7.4,4.1,-2.00528747
739,4,10,5,211.3485433,2210.78491,-35.7969,13.997,322,19,7.4,4.1,-3.688576496
740,5,10,5,174.6629756,2218.794147,-5.7884,13.997,322,19,7.4,4.1,-1.951267314
741,6,10,5,166.26,2224.63,-9.8472,13.997,322,19,7.4,4.1,-2.389648424
742,7,10,5,165.4550225,2228.284751,-7.6658,13.997,322,19,7.4,4.1,-3.362793627
743,8,10,5,184.5942422,2234.942905,-10.0173,13.997,322,19,7.4,4.1,-5.205656057
744,9,10,5,172.55,2232.06,-76.7384,13.997,322,19,7.4,4.1,-2.931463439
745,10,10,5,165.5,2225.59,-10.3996,13.997,322,19,7.4,4.1,-2.489305559
746,11,10,5,174.3600174,2210.257593,8.0093,13.997,322,19,7.4,4.1,-3.215335703
747,12,10,5,185.3,2206.2,66.1445,13.997,322,19,7.4,4.1,-4.855882376
748,13,10,5,171.3953578,2213.980043,-29.2681,13.997,322,19,7.4,4.1,-2.576973315
749,14,10,5,120.02,2219.32,-63.3,13.997,322,19,7.4,4.1,-4.33895366
750,15,10,5,165.353392,2215.967354,-19.1672,13.997,322,19,7.4,4.1,-2.748252355
751,1,1,6,165.87,2223.37,-5.7906,10.329,95,17.5,8.8,0,-2.912732012
752,2,1,6,166.8903697,2218.319819,-10.6026,10.329,95,17.5,8.8,0,-3.885903694
753,3,1,6,172.5642436,2217.825997,-8.6556,10.329,95,17.5,8.8,0,-3.834721749
754,4,1,6,211.3485433,2210.78491,-35.7969,10.329,95,17.5,8.8,0,-3.712068617
755,5,1,6,174.6629756,2218.794147,-5.7884,10.329,95,17.5,8.8,0,-3.488294796
756,6,1,6,166.26,2224.63,-9.8472,10.329,95,17.5,8.8,0,-3.312982972
757,7,1,6,165.4550225,2228.284751,-7.6658,10.329,95,17.5,8.8,0,-2.820997852
758,8,1,6,184.5942422,2234.942905,-10.0173,10.329,95,17.5,8.8,0,-2.842459146
759,9,1,6,172.55,2232.06,-76.7384,10.329,95,17.5,8.8,0,-3.034034599
760,10,1,6,165.5,2225.59,-10.3996,10.329,95,17.5,8.8,0,-3.288921035
761,11,1,6,174.3600174,2210.257593,8.0093,10.329,95,17.5,8.8,0,-2.806266606
762,12,1,6,185.3,2206.2,66.1445,10.329,95,17.5,8.8,0,-5.027511171
763,13,1,6,171.3953578,2213.980043,-29.2681,10.329,95,17.5,8.8,0,-2.906925146
764,14,1,6,120.02,2219.32,-63.3,10.329,95,17.5,8.8,0,-4.379660126
765,15,1,6,165.353392,2215.967354,-19.1672,10.329,95,17.5,8.8,0,-4.384478214
766,1,2,6,165.87,2223.37,-5.7906,6.351,95,17.5,8.8,0,-3.17912368
767,2,2,6,166.8903697,2218.319819,-10.6026,6.351,95,17.5,8.8,0,-4.099320877
768,3,2,6,172.5642436,2217.825997,-8.6556,6.351,95,17.5,8.8,0,-4.044406986
769,4,2,6,211.3485433,2210.78491,-35.7969,6.351,95,17.5,8.8,0,-3.663342246
770,5,2,6,174.6629756,2218.794147,-5.7884,6.351,95,17.5,8.8,0,-3.712053706
771,6,2,6,166.26,2224.63,-9.8472,6.351,95,17.5,8.8,0,-3.515393774
772,7,2,6,165.4550225,2228.284751,-7.6658,6.351,95,17.5,8.8,0,-3.029416933
773,8,2,6,184.5942422,2234.942905,-10.0173,6.351,95,17.5,8.8,0,-2.849275715
774,9,2,6,172.55,2232.06,-76.7384,6.351,95,17.5,8.8,0,-3.425034887
775,10,2,6,165.5,2225.59,-10.3996,6.351,95,17.5,8.8,0,-3.475270983
776,11,2,6,174.3600174,2210.257593,8.0093,6.351,95,17.5,8.8,0,-2.904395947
777,12,2,6,185.3,2206.2,66.1445,6.351,95,17.5,8.8,0,-4.928737033
778,13,2,6,171.3953578,2213.980043,-29.2681,6.351,95,17.5,8.8,0,-2.881286221
779,14,2,6,120.02,2219.32,-63.3,6.351,95,17.5,8.8,0,-4.106540365
780,15,2,6,165.353392,2215.967354,-19.1672,6.351,95,17.5,8.8,0,-4.492453508
781,1,3,6,165.87,2223.37,-5.7906,13.997,95,17.5,8.8,0,-2.843558326
782,2,3,6,166.8903697,2218.319819,-10.6026,13.997,95,17.5,8.8,0,-3.712975289
783,3,3,6,172.5642436,2217.825997,-8.6556,13.997,95,17.5,8.8,0,-3.62788668
784,4,3,6,211.3485433,2210.78491,-35.7969,13.997,95,17.5,8.8,0,-3.661504655
785,5,3,6,174.6629756,2218.794147,-5.7884,13.997,95,17.5,8.8,0,-3.291616462
786,6,3,6,166.26,2224.63,-9.8472,13.997,95,17.5,8.8,0,-3.261198657
787,7,3,6,165.4550225,2228.284751,-7.6658,13.997,95,17.5,8.8,0,-2.820807199
788,8,3,6,184.5942422,2234.942905,-10.0173,13.997,95,17.5,8.8,0,-2.85930373
789,9,3,6,172.55,2232.06,-76.7384,13.997,95,17.5,8.8,0,-2.572834985
790,10,3,6,165.5,2225.59,-10.3996,13.997,95,17.5,8.8,0,-3.256050208
791,11,3,6,174.3600174,2210.257593,8.0093,13.997,95,17.5,8.8,0,-2.719674897
792,12,3,6,185.3,2206.2,66.1445,13.997,95,17.5,8.8,0,-4.894657994
793,13,3,6,171.3953578,2213.980043,-29.2681,13.997,95,17.5,8.8,0,-2.919725575
794,14,3,6,120.02,2219.32,-63.3,13.997,95,17.5,8.8,0,-4.470787134
795,15,3,6,165.353392,2215.967354,-19.1672,13.997,95,17.5,8.8,0,-4.187381748
796,1,4,6,165.87,2223.37,-5.7906,10.329,133,17.5,8.8,0,-3.031932129
797,2,4,6,166.8903697,2218.319819,-10.6026,10.329,133,17.5,8.8,0,-3.11114421
798,3,4,6,172.5642436,2217.825997,-8.6556,10.329,133,17.5,8.8,0,-2.970550234
799,4,4,6,211.3485433,2210.78491,-35.7969,10.329,133,17.5,8.8,0,-4.844223443
800,5,4,6,174.6629756,2218.794147,-5.7884,10.329,133,17.5,8.8,0,-2.821455457
801,6,4,6,166.26,2224.63,-9.8472,10.329,133,17.5,8.8,0,-2.968339736
802,7,4,6,165.4550225,2228.284751,-7.6658,10.329,133,17.5,8.8,0,-3.092290238
803,8,4,6,184.5942422,2234.942905,-10.0173,10.329,133,17.5,8.8,0,-2.507440135
804,9,4,6,172.55,2232.06,-76.7384,10.329,133,17.5,8.8,0,-4.164544896
805,10,4,6,165.5,2225.59,-10.3996,10.329,133,17.5,8.8,0,-2.976477295
806,11,4,6,174.3600174,2210.257593,8.0093,10.329,133,17.5,8.8,0,-2.747599908
807,12,4,6,185.3,2206.2,66.1445,10.329,133,17.5,8.8,0,-3.620341535
808,13,4,6,171.3953578,2213.980043,-29.2681,10.329,133,17.5,8.8,0,-3.151732431
809,14,4,6,120.02,2219.32,-63.3,10.329,133,17.5,8.8,0,-3.513098796
810,15,4,6,165.353392,2215.967354,-19.1672,10.329,133,17.5,8.8,0,-3.354678103
811,1,5,6,165.87,2223.37,-5.7906,13.997,133,17.5,8.8,0,-3.308759458
812,2,5,6,166.8903697,2218.319819,-10.6026,13.997,133,17.5,8.8,0,-3.265091036
813,3,5,6,172.5642436,2217.825997,-8.6556,13.997,133,17.5,8.8,0,-3.001032874
814,4,5,6,211.3485433,2210.78491,-35.7969,13.997,133,17.5,8.8,0,-4.253348596
815,5,5,6,174.6629756,2218.794147,-5.7884,13.997,133,17.5,8.8,0,-2.833695005
816,6,5,6,166.26,2224.63,-9.8472,13.997,133,17.5,8.8,0,-3.230229454
817,7,5,6,165.4550225,2228.284751,-7.6658,13.997,133,17.5,8.8,0,-3.382414551
818,8,5,6,184.5942422,2234.942905,-10.0173,13.997,133,17.5,8.8,0,-2.526506837
819,9,5,6,172.55,2232.06,-76.7384,13.997,133,17.5,8.8,0,-4.263044656
820,10,5,6,165.5,2225.59,-10.3996,13.997,133,17.5,8.8,0,-3.248703426
821,11,5,6,174.3600174,2210.257593,8.0093,13.997,133,17.5,8.8,0,-2.734908155
822,12,5,6,185.3,2206.2,66.1445,13.997,133,17.5,8.8,0,-3.660407885
823,13,5,6,171.3953578,2213.980043,-29.2681,13.997,133,17.5,8.8,0,-3.144467252
824,14,5,6,120.02,2219.32,-63.3,13.997,133,17.5,8.8,0,-3.183208736
825,15,5,6,165.353392,2215.967354,-19.1672,13.997,133,17.5,8.8,0,-3.428092916
826,1,6,6,165.87,2223.37,-5.7906,12.375,133,17.5,8.8,0,-3.191711162
827,2,6,6,166.8903697,2218.319819,-10.6026,12.375,133,17.5,8.8,0,-3.200147925
828,3,6,6,172.5642436,2217.825997,-8.6556,12.375,133,17.5,8.8,0,-2.987636865
829,4,6,6,211.3485433,2210.78491,-35.7969,12.375,133,17.5,8.8,0,-4.523893214
830,5,6,6,174.6629756,2218.794147,-5.7884,12.375,133,17.5,8.8,0,-2.827190516
831,6,6,6,166.26,2224.63,-9.8472,12.375,133,17.5,8.8,0,-3.116001149
832,7,6,6,165.4550225,2228.284751,-7.6658,12.375,133,17.5,8.8,0,-3.258508226
833,8,6,6,184.5942422,2234.942905,-10.0173,12.375,133,17.5,8.8,0,-2.515236435
834,9,6,6,172.55,2232.06,-76.7384,12.375,133,17.5,8.8,0,-4.241788418
835,10,6,6,165.5,2225.59,-10.3996,12.375,133,17.5,8.8,0,-3.129785583
836,11,6,6,174.3600174,2210.257593,8.0093,12.375,133,17.5,8.8,0,-2.741057018
837,12,6,6,185.3,2206.2,66.1445,12.375,133,17.5,8.8,0,-3.654665048
838,13,6,6,171.3953578,2213.980043,-29.2681,12.375,133,17.5,8.8,0,-3.151366186
839,14,6,6,120.02,2219.32,-63.3,12.375,133,17.5,8.8,0,-3.328270656
840,15,6,6,165.353392,2215.967354,-19.1672,12.375,133,17.5,8.8,0,-3.400461665
841,1,7,6,165.87,2223.37,-5.7906,4.756,133,17.5,8.8,0,-2.650458546
842,2,7,6,166.8903697,2218.319819,-10.6026,4.756,133,17.5,8.8,0,-2.900637101
843,3,7,6,172.5642436,2217.825997,-8.6556,4.756,133,17.5,8.8,0,-2.941782485
844,4,7,6,211.3485433,2210.78491,-35.7969,4.756,133,17.5,8.8,0,-5.437293945
845,5,7,6,174.6629756,2218.794147,-5.7884,4.756,133,17.5,8.8,0,-2.828728089
846,6,7,6,166.26,2224.63,-9.8472,4.756,133,17.5,8.8,0,-2.658203085
847,7,7,6,165.4550225,2228.284751,-7.6658,4.756,133,17.5,8.8,0,-2.710068695
848,8,7,6,184.5942422,2234.942905,-10.0173,4.756,133,17.5,8.8,0,-2.554072676
849,9,7,6,172.55,2232.06,-76.7384,4.756,133,17.5,8.8,0,-3.740082908
850,10,7,6,165.5,2225.59,-10.3996,4.756,133,17.5,8.8,0,-2.656308399
851,11,7,6,174.3600174,2210.257593,8.0093,4.756,133,17.5,8.8,0,-2.755183032
852,12,7,6,185.3,2206.2,66.1445,4.756,133,17.5,8.8,0,-3.408025199
853,13,7,6,171.3953578,2213.980043,-29.2681,4.756,133,17.5,8.8,0,-3.110095985
854,14,7,6,120.02,2219.32,-63.3,4.756,133,17.5,8.8,0,-3.928848197
855,15,7,6,165.353392,2215.967354,-19.1672,4.756,133,17.5,8.8,0,-3.209546033
856,1,8,6,165.87,2223.37,-5.7906,10.329,169,17.5,8.8,0,-2.823588858
857,2,8,6,166.8903697,2218.319819,-10.6026,10.329,169,17.5,8.8,0,-2.733874475
858,3,8,6,172.5642436,2217.825997,-8.6556,10.329,169,17.5,8.8,0,-3.308707406
859,4,8,6,211.3485433,2210.78491,-35.7969,10.329,169,17.5,8.8,0,-2.744235638
860,5,8,6,174.6629756,2218.794147,-5.7884,10.329,169,17.5,8.8,0,-3.468889322
861,6,8,6,166.26,2224.63,-9.8472,10.329,169,17.5,8.8,0,-3.264675288
862,7,8,6,165.4550225,2228.284751,-7.6658,10.329,169,17.5,8.8,0,-3.812731421
