,objs-1,objs-2,objs-3,objs-4,objs-5,objs-6,objs-7,objs-8,objs-9,objs-10,objs-11,objs-12,objs-13,objs-14,objs-15,objs-16,objs-17,objs-18,objs-19,objs-20,objs-21,objs-22,objs-23,objs-24,objs-25,objs-26,objs-27,objs-28,objs-29,objs-30,actn-1,actn-2,actn-3,actn-4,actn-5,actn-6,actn-7,actn-8,actn-9,actn-10,actn-11,actn-12,actn-13,actn-14,actn-15,actn-16,actn-17,actn-18,actn-19,actn-20,actn-21,actn-22,actn-23,actn-24,actn-25,actn-26,actn-27,actn-28,actn-29,actn-30,best-objs-1,best-objs-2,best-objs-3,best-objs-4,best-objs-5,best-objs-6,best-objs-7,best-objs-8,best-objs-9,best-objs-10,best-objs-11,best-objs-12,best-objs-13,best-objs-14,best-objs-15,best-objs-16,best-objs-17,best-objs-18,best-objs-19,best-objs-20,best-objs-21,best-objs-22,best-objs-23,best-objs-24,best-objs-25,best-objs-26,best-objs-27,best-objs-28,best-objs-29,best-objs-30,best-acts-1,best-acts-2,best-acts-3,best-acts-4,best-acts-5,best-acts-6,best-acts-7,best-acts-8,best-acts-9,best-acts-10,best-acts-11,best-acts-12,best-acts-13,best-acts-14,best-acts-15,best-acts-16,best-acts-17,best-acts-18,best-acts-19,best-acts-20,best-acts-21,best-acts-22,best-acts-23,best-acts-24,best-acts-25,best-acts-26,best-acts-27,best-acts-28,best-acts-29,best-acts-30
425,-3.225132199,-2.045065828,-1.888531482,-2.698205205,-1.616595903,-3.098233984,-1.35462167,-1.77851523,-2.641249643,-2.404282945,-1.743534192,-4.063243392,-2.740408186,-1.980720883,-2.687783461,-1.407986066,-2.613738903,-1.723812226,-2.742995599,-2.269005996,-1.050349859,-1.102348555,-2.886431342,-2.390336985,-2.910977072,-2.474971585,-2.276674857,-3.225132199,-4.168526748,-1.770638011,1332,485,546,44,572,973,301,339,360,40,289,888,408,1204,276,1337,621,1236,1173,358,410,338,178,615,1223,1333,568,1332,1331,1215,-0.746918474,-0.71491641,-0.746918474,-0.769774267,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.769774267,-0.746918474,-0.746918474,-0.71491641,-0.769774267,-0.71491641,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.71491641,470,407,470,560,407,407,407,470,407,470,407,560,470,470,407,560,407,470,407,407,470,470,470,470,470,470,407,470,470,407
426,-3.474233763,-2.269005996,-1.641187797,-2.320456545,-3.89449011,-2.926260157,-1.577060144,-3.346605495,-5.559679346,-3.303979315,-2.69281526,-4.172677827,-2.740065439,-2.291811412,-2.775082279,-1.85763746,-1.352127418,-2.252370443,-1.183318443,-2.964922017,-2.403631946,-3.686633442,-3.078559671,-2.739461935,-2.427149126,-1.516234836,-5.133468771,-2.380026778,-2.229935284,-2.309919052,732,358,32,147,918,194,152,1423,521,562,296,26,186,520,925,1341,584,60,474,1028,340,145,413,108,310,587,1380,936,342,190,-0.746918474,-0.71491641,-0.746918474,-0.769774267,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.769774267,-0.746918474,-0.746918474,-0.71491641,-0.769774267,-0.71491641,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.71491641,470,407,470,560,407,407,407,470,407,470,407,560,470,470,407,560,407,470,407,407,470,470,470,470,470,470,407,470,470,407
427,-2.183293065,-3.324820851,-1.629655419,-2.69281526,-2.240566925,-4.301308275,-1.615084971,-3.159804004,-2.900439502,-2.435458474,-2.965971262,-2.388344083,-2.69281526,-1.723812226,-2.368752899,-2.853518876,-2.748252355,-2.509459386,-0.746918474,-1.616595903,-2.256578762,-0.71491641,-2.904395947,-1.420598558,-3.099055135,-2.93434166,-5.411368818,-3.152932181,-2.530442511,-3.823515984,260,1413,586,296,460,1048,151,1193,369,642,158,565,296,1236,279,278,749,65,470,572,414,407,775,1339,1298,187,1384,323,970,265,-0.746918474,-0.71491641,-0.746918474,-0.769774267,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.769774267,-0.746918474,-0.746918474,-0.71491641,-0.769774267,-0.71491641,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.71491641,470,407,470,560,407,407,407,470,407,470,407,560,470,470,407,560,407,470,407,407,470,407,470,470,470,470,407,470,470,407
428,-3.159804004,-2.949145273,-2.687783461,-4.048592401,-1.654002838,-1.786808188,-2.240566925,-1.791082144,-1.493818619,-3.764533605,-3.862212142,-0.841742081,-2.739461935,-3.183208736,-3.087019623,-1.763972227,-1.906863518,-1.437247302,-1.619171168,-2.001149314,-2.676821107,-1.392533274,-1.360430417,-2.481611614,-1.947962141,-3.376627808,-2.24661598,-1.564578851,-2.952092109,-1.962460512,1193,1495,276,430,496,319,460,180,302,468,1218,465,108,823,673,34,321,1344,459,336,349,425,1234,10,30,1038,636,527,487,210,-0.746918474,-0.71491641,-0.746918474,-0.769774267,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.769774267,-0.746918474,-0.746918474,-0.71491641,-0.769774267,-0.71491641,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.71491641,470,407,470,560,407,407,407,470,407,470,407,560,470,470,407,560,407,470,407,407,470,407,470,470,470,470,407,470,470,407
429,-1.102348555,-2.820807199,-3.675834447,-1.610369486,-1.607698427,-1.629655419,-1.723812226,-3.454447517,-2.187642117,-3.034153161,-2.269005996,-3.036615404,-3.424976603,-2.10358804,-1.962460512,-2.217194504,-1.849239551,-0.71491641,-1.102348555,-3.096383611,-0.809784114,-3.877797257,-3.68181731,-2.742995599,-2.00135444,-2.372763177,-2.736251519,-3.581368712,-1.068085931,-3.4400599,338,786,1148,309,109,586,1236,1180,582,1045,358,1110,1375,634,210,567,1290,407,338,416,409,415,63,1173,270,599,558,494,1335,1032,-0.746918474,-0.71491641,-0.746918474,-0.769774267,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.769774267,-0.746918474,-0.746918474,-0.71491641,-0.769774267,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.71491641,470,407,470,560,407,407,407,470,407,470,407,560,470,470,407,560,407,407,407,407,470,407,470,470,470,470,407,470,470,407
430,-1.380740308,-3.382414551,-3.291197629,-1.822402492,-2.424888603,-1.516234836,-1.564578851,-2.359768482,-1.625588693,-3.740082908,-4.063243392,-2.882710914,-2.49077362,-1.407986066,-2.201042624,-1.294784667,-1.724294374,-1.107439108,-5.370212869,-2.511808647,-2.234870155,-0.817413318,-2.739461935,-2.240566925,-3.781403827,-3.51463639,-2.577208912,-3.078559671,-1.862201189,-1.919122671,331,816,1073,306,66,587,527,189,334,848,888,1497,1326,1337,215,455,324,452,941,1189,345,405,108,460,33,885,188,413,1468,225,-0.746918474,-0.71491641,-0.746918474,-0.769774267,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.769774267,-0.746918474,-0.746918474,-0.71491641,-0.769774267,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.71491641,470,407,470,560,407,407,407,470,407,470,407,560,470,470,407,560,407,407,407,407,470,407,470,470,470,470,407,470,470,407
431,-2.952092109,-2.388344083,-2.368752899,-2.150232076,-1.474898988,-1.294784667,-1.785144352,-3.473228583,-2.452215964,-3.154225439,-2.224414889,-1.613024342,-2.076234482,-2.25623231,-2.373921283,-0.746918474,-1.770638011,-4.168526748,-4.425666418,-1.533267063,-1.638313749,-0.787407988,-3.098233984,-2.389324238,-2.964922017,-2.439966944,-2.7407068,-2.46637281,-2.738776571,-1.710815227,487,565,279,489,182,455,497,1165,967,128,1251,320,1329,632,1266,470,1215,1331,971,1235,31,406,973,475,1028,889,123,1270,1458,501,-0.746918474,-0.71491641,-0.746918474,-0.769774267,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.769774267,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.71491641,470,407,470,560,407,407,407,470,407,470,407,560,470,470,407,470,407,407,407,407,470,407,470,470,470,470,407,470,470,407
432,-3.839526203,-3.961064474,-2.218389522,-2.097645677,-2.317341507,-3.706875799,-3.568053011,-1.407986066,-1.837470279,-1.35462167,-4.040120602,-1.137756195,-4.980311692,-3.869028438,-2.051619097,-2.743296947,-3.159804004,-2.966491803,-2.687783461,-2.407742998,-1.974750003,-1.050349859,-2.526125894,-2.531547387,-1.749968182,-2.45032114,-1.785144352,-3.122015461,-4.894657994,-2.907530814,1477,341,934,1294,664,1462,1327,1337,1245,301,115,469,1496,1012,259,708,1193,417,276,940,399,410,897,171,1206,111,497,566,791,1222,-0.746918474,-0.71491641,-0.746918474,-0.769774267,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.769774267,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.71491641,470,407,470,560,407,407,407,470,407,470,407,560,470,470,407,470,407,407,407,407,470,407,470,470,470,470,407,470,470,407
433,-2.68515856,-1.616595903,-1.862201189,-0.746918474,-1.770638011,-2.269005996,-3.154225439,-2.014074416,-1.616595903,-3.176916891,-2.538317198,-3.621409846,-1.724294374,-2.478029642,-2.063259193,-3.231505283,-1.189243716,-1.559499845,-2.865433941,-2.240566925,-1.713964143,-1.951267314,-2.038833154,-2.725461693,-2.740149933,-1.654002838,-1.710815227,-2.613738903,-1.420598558,-4.017152755,21,572,1468,470,1215,358,128,456,572,431,55,1482,324,1036,447,1188,467,1310,1195,460,396,739,42,1347,1158,496,501,621,1339,326,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.769774267,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.71491641,470,407,470,470,407,407,407,470,407,470,407,560,470,470,407,470,407,407,407,407,470,407,470,470,470,470,407,470,470,407
434,-2.21183219,-2.111822285,-2.21183219,-1.183318443,-2.470431414,-2.470260755,-2.063259193,-1.564578851,-2.511808647,-1.717685128,-2.541996764,-2.882539873,-3.936240737,-2.178863055,-2.382340237,-2.739295696,-2.741039247,-2.012576121,-2.368752899,-5.370212869,-3.877797257,-1.802059269,-2.320456545,-1.51427274,-2.119268286,-3.662258556,-2.373921283,-2.738776571,-1.437247302,-2.51445369,15,19,15,474,64,13,447,527,1189,1168,49,37,1027,1039,199,1308,273,930,279,941,415,1239,147,390,73,1071,1266,1458,1344,28,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.769774267,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.71491641,470,407,470,470,407,407,407,470,407,470,407,560,470,470,407,470,407,407,407,407,470,407,470,470,470,470,407,470,470,407
