,objs-1,objs-2,objs-3,objs-4,objs-5,objs-6,objs-7,objs-8,objs-9,objs-10,objs-11,objs-12,objs-13,objs-14,objs-15,objs-16,objs-17,objs-18,objs-19,objs-20,objs-21,objs-22,objs-23,objs-24,objs-25,objs-26,objs-27,objs-28,objs-29,objs-30,actn-1,actn-2,actn-3,actn-4,actn-5,actn-6,actn-7,actn-8,actn-9,actn-10,actn-11,actn-12,actn-13,actn-14,actn-15,actn-16,actn-17,actn-18,actn-19,actn-20,actn-21,actn-22,actn-23,actn-24,actn-25,actn-26,actn-27,actn-28,actn-29,actn-30,best-objs-1,best-objs-2,best-objs-3,best-objs-4,best-objs-5,best-objs-6,best-objs-7,best-objs-8,best-objs-9,best-objs-10,best-objs-11,best-objs-12,best-objs-13,best-objs-14,best-objs-15,best-objs-16,best-objs-17,best-objs-18,best-objs-19,best-objs-20,best-objs-21,best-objs-22,best-objs-23,best-objs-24,best-objs-25,best-objs-26,best-objs-27,best-objs-28,best-objs-29,best-objs-30,best-acts-1,best-acts-2,best-acts-3,best-acts-4,best-acts-5,best-acts-6,best-acts-7,best-acts-8,best-acts-9,best-acts-10,best-acts-11,best-acts-12,best-acts-13,best-acts-14,best-acts-15,best-acts-16,best-acts-17,best-acts-18,best-acts-19,best-acts-20,best-acts-21,best-acts-22,best-acts-23,best-acts-24,best-acts-25,best-acts-26,best-acts-27,best-acts-28,best-acts-29,best-acts-30
46,-3.161313431,-1.352127418,-3.68181731,-3.232034015,-3.424976603,-2.801451105,-2.044329474,-3.202231575,-2.724432769,-2.123961895,-2.835437429,-2.161239156,-2.81245006,-4.255653867,-2.309919052,-4.104138686,-5.087691667,-4.482782427,-2.686553599,-2.82263706,-1.35462167,-2.340352174,-5.037796958,-2.62890437,-3.837176873,-4.523893214,-3.404923683,-6.460903512,-2.069326512,-3.896984679,277,584,63,1390,1375,22,977,1014,1414,976,1396,328,1450,243,190,130,1052,1070,508,1146,301,605,1196,989,1248,828,1471,1352,83,448,-1.423815686,-1.352127418,-1.137756195,-1.097475451,-1.226624268,-1.44737099,-0.769774267,-1.136735156,-1.167525906,-1.183318443,-1.068085931,-1.046522188,-1.088269678,-1.035634773,-1.179571447,-0.809784114,-1.226624268,-0.977803271,-1.187246356,-1.046522188,-1.35462167,-0.71491641,-1.046522188,-1.088269678,-1.136735156,-0.769774267,-1.231739613,-1.050349859,-0.746918474,-1.046522188,422,584,469,450,480,1336,560,484,437,474,1335,525,454,555,518,409,480,1230,511,525,301,407,525,454,484,560,570,410,470,525
47,-5.286410443,-2.882539873,-1.423815686,-2.587857736,-2.527454603,-3.135408803,-2.747132694,-3.162482264,-4.327013162,-5.288938895,-4.091314776,-3.308707406,-2.718790906,-3.850665662,-1.786808188,-3.602881199,-2.481611614,-2.237985897,-2.724778868,-2.720452844,-2.900637101,-2.665701271,-2.773608296,-3.942443657,-2.033941085,-3.654665048,-3.159804004,-3.229194035,-2.111041165,-1.775534557,1359,37,422,241,217,1010,873,1041,678,926,731,857,1171,445,319,387,10,140,547,1397,841,103,902,386,16,836,1193,1373,98,150,-1.423815686,-1.352127418,-1.137756195,-1.097475451,-1.226624268,-1.44737099,-0.769774267,-1.136735156,-1.167525906,-1.183318443,-1.068085931,-1.046522188,-1.088269678,-1.035634773,-1.179571447,-0.809784114,-1.226624268,-0.977803271,-1.187246356,-1.046522188,-1.35462167,-0.71491641,-1.046522188,-1.088269678,-1.136735156,-0.769774267,-1.231739613,-1.050349859,-0.746918474,-1.046522188,422,584,469,450,480,1336,560,484,437,474,1335,525,454,555,518,409,480,1230,511,525,301,407,525,454,484,560,570,410,470,525
48,-2.685326761,-1.68565406,-3.328270656,-1.107439108,-1.622663376,-5.087691667,-2.368752899,-2.490049288,-4.468609951,-1.638313749,-4.089999079,-1.653126845,-2.073646978,-1.562430004,-6.213538145,-2.741525012,-2.245177911,-2.657201365,-2.457734403,-2.820921453,-1.3948455,-3.135408803,-3.647971984,-2.610309899,-2.577208912,-3.672580028,-2.161239156,-3.173692222,-3.261995081,-1.360430417,660,1318,838,452,576,1052,279,951,393,31,656,1313,1334,184,1379,1323,975,1124,269,1152,451,1010,1448,383,188,213,328,1092,281,1234,-1.423815686,-1.352127418,-1.137756195,-1.097475451,-1.226624268,-1.44737099,-0.769774267,-1.136735156,-1.167525906,-1.183318443,-1.068085931,-1.046522188,-1.088269678,-1.035634773,-1.179571447,-0.809784114,-1.226624268,-0.977803271,-1.187246356,-1.046522188,-1.35462167,-0.71491641,-1.046522188,-1.088269678,-1.136735156,-0.769774267,-1.231739613,-1.050349859,-0.746918474,-1.046522188,422,584,469,450,480,1336,560,484,437,474,1335,525,454,555,518,409,480,1230,511,525,301,407,525,454,484,560,570,410,470,525
49,-2.452215964,-3.764533605,-2.246285609,-2.422426952,-3.218611415,-3.645136075,-2.178863055,-2.013458888,-2.474971585,-3.758895924,-4.602352602,-2.489305559,-2.507440135,-2.591049916,-3.336911861,-3.490114269,-2.501815117,-2.399152888,-2.071175926,-4.492453508,-3.072108173,-2.743145449,-2.743296947,-3.429238763,-2.344376345,-2.755153291,-2.570454205,-3.256894445,-2.632220347,-1.822402492,967,468,1274,696,1419,1172,1039,118,1333,1128,1078,744,802,1100,1478,87,1132,640,53,779,659,1023,708,207,679,380,227,1451,655,306,-1.423815686,-1.352127418,-1.137756195,-1.097475451,-1.226624268,-1.44737099,-0.769774267,-1.136735156,-1.167525906,-1.183318443,-1.068085931,-1.046522188,-1.088269678,-1.035634773,-1.179571447,-0.809784114,-1.226624268,-0.977803271,-1.187246356,-1.046522188,-1.35462167,-0.71491641,-1.046522188,-1.088269678,-1.136735156,-0.769774267,-1.231739613,-1.050349859,-0.746918474,-1.046522188,422,584,469,450,480,1336,560,484,437,474,1335,525,454,555,518,409,480,1230,511,525,301,407,525,454,484,560,570,410,470,525
50,-2.740308585,-2.541779335,-3.471836996,-4.168526748,-2.795035777,-2.911407425,-2.507440135,-3.151366186,-2.797929649,-3.937331348,-5.133468771,-3.031932129,-4.378006413,-2.741215735,-2.337824849,-3.308759458,-5.352917027,-2.69141385,-2.564912066,-3.276723004,-3.958370157,-2.0329023,-2.794822139,-2.505136555,-2.902979556,-3.979570249,-1.628277247,-3.856977698,-3.013892337,-2.679633741,1257,69,102,1331,1424,666,802,837,1197,1461,1380,795,628,625,639,810,1081,1135,156,1484,148,1221,1452,1255,1184,48,556,1153,347,1345,-1.423815686,-1.352127418,-1.137756195,-1.097475451,-1.226624268,-1.44737099,-0.769774267,-1.136735156,-1.167525906,-1.183318443,-1.068085931,-1.046522188,-1.088269678,-1.035634773,-1.179571447,-0.809784114,-1.226624268,-0.977803271,-1.187246356,-1.046522188,-1.35462167,-0.71491641,-1.046522188,-1.088269678,-1.136735156,-0.769774267,-1.231739613,-1.050349859,-0.746918474,-1.046522188,422,584,469,450,480,1336,560,484,437,474,1335,525,454,555,518,409,480,1230,511,525,301,407,525,454,484,560,570,410,470,525
51,-1.888531482,-1.786808188,-3.259139501,-4.323377456,-2.994362035,-5.321250771,-3.822274116,-3.097100348,-3.458524112,-1.527670643,-2.908600715,-2.359768482,-2.819778958,-2.790665403,-2.457576998,-2.044481862,-2.377005665,-1.837470279,-1.956257967,-1.407986066,-3.659548553,-2.613738903,-2.827190516,-4.492453508,-1.724294374,-2.589597497,-1.625588693,-2.553421628,-1.883911961,-2.857465965,546,319,884,461,8,641,715,1244,1138,458,637,189,901,1405,705,95,39,1245,418,1337,1464,621,829,779,324,434,334,1187,591,553,-1.423815686,-1.352127418,-1.137756195,-1.097475451,-1.226624268,-1.44737099,-0.769774267,-1.136735156,-1.167525906,-1.183318443,-1.068085931,-1.046522188,-1.088269678,-1.035634773,-1.179571447,-0.809784114,-1.226624268,-0.977803271,-1.187246356,-1.046522188,-1.35462167,-0.71491641,-1.046522188,-1.088269678,-1.136735156,-0.769774267,-1.231739613,-1.050349859,-0.746918474,-1.046522188,422,584,469,450,480,1336,560,484,437,474,1335,525,454,555,518,409,480,1230,511,525,301,407,525,454,484,560,570,410,470,525
52,-3.660407885,-4.920833413,-2.907701583,-2.801451105,-4.027628851,-2.255705389,-2.941965989,-2.68575354,-2.41810689,-3.066248706,-2.586729507,-3.346605495,-2.182782322,-2.820997852,-2.435458474,-2.658203085,-1.167525906,-3.382358037,-2.56459369,-2.614922276,-2.777070065,-3.203924453,-4.13914027,-5.139345596,-1.837470279,-1.573660201,-2.435458474,-3.550645527,-2.602178004,-2.658965685,821,1361,595,22,298,223,1125,403,1267,923,52,1423,1227,756,642,845,437,1499,955,685,1004,581,41,693,1245,526,642,623,670,247,-1.423815686,-1.352127418,-1.137756195,-1.097475451,-1.226624268,-1.44737099,-0.769774267,-1.136735156,-1.167525906,-1.183318443,-1.068085931,-1.046522188,-1.088269678,-1.035634773,-1.179571447,-0.809784114,-1.167525906,-0.977803271,-1.187246356,-1.046522188,-1.35462167,-0.71491641,-1.046522188,-1.088269678,-1.136735156,-0.769774267,-1.231739613,-1.050349859,-0.746918474,-1.046522188,422,584,469,450,480,1336,560,484,437,474,1335,525,454,555,518,409,437,1230,511,525,301,407,525,454,484,560,570,410,470,525
53,-3.542412107,-1.754860386,-3.029416933,-3.376627808,-6.312871604,-4.253551168,-2.738776571,-2.552815848,-2.757187326,-2.910977072,-1.629655419,-3.820355033,-1.775534557,-4.788313682,-3.067897573,-2.399152888,-2.697138409,-4.101508923,-2.399152888,-2.632220347,-2.614922276,-3.043232363,-3.896984679,-2.682087145,-2.00135444,-4.028088465,-3.385648507,-1.747925515,-3.654027547,-3.712583133,1312,1280,771,1038,1394,878,1458,175,392,1223,586,78,150,1069,704,640,337,1433,640,655,685,432,448,692,270,359,1425,1284,870,1136,-1.423815686,-1.352127418,-1.137756195,-1.097475451,-1.226624268,-1.44737099,-0.769774267,-1.136735156,-1.167525906,-1.183318443,-1.068085931,-1.046522188,-1.088269678,-1.035634773,-1.179571447,-0.809784114,-1.167525906,-0.977803271,-1.187246356,-1.046522188,-1.35462167,-0.71491641,-1.046522188,-1.088269678,-1.136735156,-0.769774267,-1.231739613,-1.050349859,-0.746918474,-1.046522188,422,584,469,450,480,1336,560,484,437,474,1335,525,454,555,518,409,437,1230,511,525,301,407,525,454,484,560,570,410,470,525
54,-2.296886136,-3.428092916,-2.465218994,-3.289906505,-2.601849748,-2.281239514,-3.468889322,-3.644798698,-1.628277247,-2.393377753,-2.472349852,-3.247111268,-2.685571282,-2.509459386,-2.946451429,-2.610309899,-3.08765519,-2.919725575,-2.21183219,-2.135336405,-1.884704043,-5.328949567,-3.034153161,-1.956257967,-3.619463611,-2.418348368,-3.717613894,-4.717483959,-3.982182073,-0.999221865,58,824,645,1191,385,969,859,1460,556,1129,721,1395,91,65,76,383,1077,792,15,185,166,626,1045,418,1175,905,318,1342,603,420,-1.423815686,-1.352127418,-1.137756195,-1.097475451,-1.226624268,-1.44737099,-0.769774267,-1.136735156,-1.167525906,-1.183318443,-1.068085931,-1.046522188,-1.088269678,-1.035634773,-1.179571447,-0.809784114,-1.167525906,-0.977803271,-1.187246356,-1.046522188,-1.35462167,-0.71491641,-1.046522188,-1.088269678,-1.136735156,-0.769774267,-1.231739613,-1.050349859,-0.746918474,-0.999221865,422,584,469,450,480,1336,560,484,437,474,1335,525,454,555,518,409,437,1230,511,525,301,407,525,454,484,560,570,410,470,420
55,-2.187642117,-2.42809374,-2.663447579,-3.877797257,-3.894222091,-4.350880813,-2.724432769,-3.919094596,-2.543438111,-2.459303119,-5.229774253,-4.13914027,-4.253551168,-3.906686838,-2.724778868,-2.674519604,-2.795035777,-6.430851774,-2.833695005,-1.906863518,-2.835613517,-3.662258556,-2.527454603,-0.983763689,-2.510483771,-1.990355304,-2.859562094,-2.686553599,-2.091337993,-2.658203085,582,136,1328,415,356,1378,1414,1301,134,682,1365,41,878,18,547,700,1424,1364,814,321,133,1071,217,563,250,541,987,508,995,845,-1.423815686,-1.352127418,-1.137756195,-1.097475451,-1.226624268,-1.44737099,-0.769774267,-1.136735156,-1.167525906,-1.183318443,-1.068085931,-1.046522188,-1.088269678,-1.035634773,-1.179571447,-0.809784114,-1.167525906,-0.977803271,-1.187246356,-1.046522188,-1.35462167,-0.71491641,-1.046522188,-0.983763689,-1.136735156,-0.769774267,-1.231739613,-1.050349859,-0.746918474,-0.999221865,422,584,469,450,480,1336,560,484,437,474,1335,525,454,555,518,409,437,1230,511,525,301,407,525,563,484,560,570,410,470,420
