,objs-1,objs-2,objs-3,objs-4,objs-5,objs-6,objs-7,objs-8,objs-9,objs-10,objs-11,objs-12,objs-13,objs-14,objs-15,objs-16,objs-17,objs-18,objs-19,objs-20,objs-21,objs-22,objs-23,objs-24,objs-25,objs-26,objs-27,objs-28,objs-29,objs-30,actn-1,actn-2,actn-3,actn-4,actn-5,actn-6,actn-7,actn-8,actn-9,actn-10,actn-11,actn-12,actn-13,actn-14,actn-15,actn-16,actn-17,actn-18,actn-19,actn-20,actn-21,actn-22,actn-23,actn-24,actn-25,actn-26,actn-27,actn-28,actn-29,actn-30,best-objs-1,best-objs-2,best-objs-3,best-objs-4,best-objs-5,best-objs-6,best-objs-7,best-objs-8,best-objs-9,best-objs-10,best-objs-11,best-objs-12,best-objs-13,best-objs-14,best-objs-15,best-objs-16,best-objs-17,best-objs-18,best-objs-19,best-objs-20,best-objs-21,best-objs-22,best-objs-23,best-objs-24,best-objs-25,best-objs-26,best-objs-27,best-objs-28,best-objs-29,best-objs-30,best-acts-1,best-acts-2,best-acts-3,best-acts-4,best-acts-5,best-acts-6,best-acts-7,best-acts-8,best-acts-9,best-acts-10,best-acts-11,best-acts-12,best-acts-13,best-acts-14,best-acts-15,best-acts-16,best-acts-17,best-acts-18,best-acts-19,best-acts-20,best-acts-21,best-acts-22,best-acts-23,best-acts-24,best-acts-25,best-acts-26,best-acts-27,best-acts-28,best-acts-29,best-acts-30
275,-1.187106789,-4.063243392,-2.485891917,-4.781035984,-3.764533605,-3.858233962,-3.144467252,-1.183318443,-3.067646035,-3.336911861,-1.965799203,-5.014799718,-2.233846882,-1.604971994,-2.013458888,-4.231319635,-4.840679525,-1.662697143,-1.610369486,-2.40982358,-2.233846882,-2.777985809,-3.706875799,-1.486347765,-1.476234864,-1.660252794,-2.878179324,-2.359438364,-1.723812226,-1.822402492,575,888,394,1393,468,479,822,474,446,1478,395,1243,1242,139,118,11,1391,499,309,160,1242,1035,1462,516,481,154,132,274,1236,306,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.769774267,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.746918474,470,470,470,470,470,470,407,470,407,470,470,470,470,560,470,407,407,470,470,470,407,407,407,407,407,470,407,407,470,470
276,-2.46151054,-1.619171168,-1.770638011,-1.628277247,-2.004604151,-1.256194873,-1.862201189,-1.137756195,-3.622869759,-1.607698427,-2.218389522,-2.474971585,-1.917643495,-2.775082279,-1.77851523,-1.85763746,-2.359438364,-0.855585745,-1.862201189,-1.383831278,-1.512241831,-2.107096771,-0.999221865,-1.690289318,-2.130371695,-2.630398745,-0.999221865,-1.322913663,-2.038833154,-2.02872596,604,459,1215,556,1306,1200,1468,469,963,109,934,1333,169,925,339,1341,274,510,1468,512,530,449,420,1018,490,322,420,1340,42,426,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.769774267,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.746918474,470,470,470,470,470,470,407,470,407,470,470,470,470,560,470,407,407,470,470,470,407,407,407,407,407,470,407,407,470,470
277,-2.10358804,-4.561327108,-1.665460845,-1.690289318,-1.68565406,-2.741057018,-2.218389522,-1.717685128,-2.892041431,-1.456281541,-2.882710914,-2.772386532,-4.102805602,-2.218389522,-2.001149314,-3.362793627,-4.140077836,-0.880816735,-2.529124587,-2.772386532,-1.396835592,-3.067646035,-1.660071492,-3.622869759,-3.79609895,-1.562430004,-3.647971984,-1.951267314,-1.628277247,-2.908600715,634,142,559,1018,1318,835,934,1168,922,315,1497,522,881,934,336,741,1084,515,580,522,534,446,718,963,453,184,1448,739,556,637,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.769774267,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.746918474,470,470,470,470,470,470,407,470,407,470,470,470,470,560,470,407,407,470,470,470,407,407,407,407,407,470,407,407,470,470
278,-1.604852714,-1.284082634,-2.119268286,-2.045065828,-3.578010943,-2.176960712,-2.679633741,-1.189243716,-2.881286221,-2.350533892,-3.040961603,-3.951881251,-1.456281541,-3.161313431,-4.106540365,-4.091995233,-1.573660201,-1.046522188,-3.098233984,-4.137481208,-1.741848303,-1.660252794,-2.797929649,-2.865433941,-1.749968182,-1.392533274,-1.51508844,-1.480099234,-2.685326761,-0.977803271,1264,579,73,485,428,275,1345,467,777,524,1372,101,315,277,778,1007,526,525,973,583,545,154,1197,1195,1206,425,1232,1305,660,1230,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.769774267,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.746918474,470,470,470,470,470,470,407,470,407,470,470,470,470,560,470,407,407,470,470,470,407,407,407,407,407,470,407,407,470,470
279,-1.670507953,-3.468840539,-3.231304611,-2.150232076,-2.772386532,-2.00135444,-1.619171168,-2.373921283,-2.505702399,-2.700908612,-1.562430004,-1.660071492,-2.747132694,-2.820807199,-1.565830303,-4.128898128,-4.253551168,-1.136735156,-1.628277247,-2.73396282,-1.226624268,-1.420598558,-3.764533605,-1.568724126,-1.088269678,-3.976704231,-1.478772318,-1.559499845,-2.911407425,-2.49077362,1279,1030,711,489,522,270,459,1266,1033,472,184,718,873,786,504,1009,878,484,556,1047,480,1339,468,585,454,903,529,1310,666,1326,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.769774267,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.746918474,470,470,470,470,470,470,407,470,407,470,470,470,470,560,470,407,407,470,470,470,407,407,407,407,407,470,407,407,470,470
280,-4.063243392,-4.133188915,-2.926260157,-4.02849447,-3.382358037,-4.048592401,-2.385335777,-1.565830303,-1.51427274,-2.022006337,-3.419729229,-3.203924453,-2.255705389,-2.390336985,-1.523575106,-3.382358037,-2.845202197,-1.478772318,-1.969859242,-2.255705389,-2.853518876,-3.034103778,-1.625588693,-1.625588693,-1.097475451,-2.178863055,-2.744235638,-2.485891917,-2.700908612,-2.022006337,888,1467,194,168,1499,430,119,504,390,544,1086,581,223,615,589,1499,1049,529,1260,223,278,1338,334,334,450,1039,858,394,472,544,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.769774267,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.746918474,470,470,470,470,470,470,407,470,407,470,470,470,470,560,470,407,407,470,470,470,407,407,407,407,407,470,407,407,470,470
281,-1.717685128,-2.26407893,-1.59957825,-2.228666146,-2.882710914,-2.45032114,-1.613667382,-3.858233962,-1.965799203,-2.470260755,-4.128711653,-3.90183168,-3.336911861,-1.761252868,-4.13914027,-2.882710914,-4.470787134,-1.252695191,-2.941706895,-2.327331852,-1.322913663,-3.336911861,-3.203924453,-3.098233984,-1.659186227,-2.747132694,-2.903826857,-1.883911961,-1.565830303,-1.221063603,1168,263,304,126,1497,111,106,479,395,13,1089,183,1478,600,41,1497,793,519,619,238,1340,1478,581,973,557,873,127,591,504,1231,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.769774267,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.746918474,470,470,470,470,470,470,407,470,407,470,470,470,470,560,470,407,407,470,470,470,407,407,407,407,407,470,407,407,470,470
282,-5.321250771,-1.573660201,-4.048592401,-1.1206044,-2.679633741,-1.51508844,-2.180034682,-3.336911861,-1.294784667,-2.046347906,-1.660252794,-1.969859242,-3.655895389,-2.873536887,-1.770638011,-3.087019623,-2.389324238,-1.383831278,-1.917643495,-4.71406498,-4.561327108,-2.435156688,-4.104138686,-1.392533274,-1.453802754,-1.607698427,-2.046347906,-2.472349852,-3.087019623,-1.763972227,641,526,430,300,1345,1232,436,1478,455,313,154,1260,1020,157,1215,673,475,512,169,1082,142,942,130,425,500,109,313,721,673,34,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.769774267,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.746918474,470,470,470,470,470,470,407,470,407,470,470,470,470,560,470,407,407,470,470,470,407,407,407,407,407,470,407,407,470,470
283,-1.862201189,-2.902607557,-4.264387083,-1.320539874,-2.389324238,-2.685182584,-2.886431342,-2.399152888,-2.439966944,-2.745989031,-1.857846356,-0.977803271,-1.380740308,-2.896710923,-3.203924453,-3.120261139,-2.964922017,-1.187246356,-2.737017138,-4.140077836,-5.306492364,-1.1170055,-3.663342246,-1.231739613,-1.565830303,-3.039156457,-4.269219942,-2.531547387,-2.064843514,-1.256194873,1468,622,898,477,475,143,178,640,889,723,4,1230,331,1090,581,1273,1028,511,573,1084,892,466,768,570,504,1087,1031,171,373,1200,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.769774267,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.746918474,470,470,470,470,470,470,407,470,407,470,470,470,470,560,470,407,407,470,470,470,407,407,407,407,407,470,407,407,470,470
284,-1.951267314,-2.02872596,-2.697138409,-2.328472703,-1.396835592,-2.740634544,-3.622869759,-1.998070579,-1.660071492,-2.93434166,-1.136735156,-1.862201189,-3.400361908,-1.478772318,-2.101045251,-1.068085931,-2.738776571,-1.562430004,-1.456281541,-1.533267063,-2.45032114,-1.189243716,-3.067646035,-1.187106789,-2.685182584,-5.229774253,-2.526125894,-2.783195534,-1.523575106,-1.873373479,739,426,337,927,534,1008,963,268,718,187,484,1468,1309,529,1483,1335,1458,184,315,1235,111,467,446,575,143,1365,897,735,589,165,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.746918474,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.746918474,-0.769774267,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.746918474,-0.746918474,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.71491641,-0.746918474,-0.71491641,-0.71491641,-0.746918474,-0.746918474,470,470,470,470,470,470,407,470,407,470,470,470,470,560,470,407,407,470,470,470,407,407,407,407,407,470,407,407,470,470
